LATITUDE,LONGITUDE,WEB_BROWSER_Chrome,WEB_BROWSER_Edge,WEB_BROWSER_Firefox,WEB_BROWSER_Opera,WEB_BROWSER_Safari,DEVICE_Desktop,DEVICE_Laptop,DEVICE_Smartphone,DEVICE_Tablet,OPERATING_SYSTEM_Android,OPERATING_SYSTEM_Linux,OPERATING_SYSTEM_Windows,OPERATING_SYSTEM_iOS,OPERATING_SYSTEM_macOS,PREDICT_WEATHER_CATEGORY
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
40.7128,-74.006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
35.6895,139.6917,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
-33.8688,151.2093,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
-33.8688,151.2093,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3
-23.5505,-46.6333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
40.7128,-74.006,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
51.5074,-0.1278,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
-23.5505,-46.6333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
35.6895,139.6917,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
51.5074,-0.1278,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4
-33.8688,151.2093,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
35.6895,139.6917,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4
-33.8688,151.2093,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
-23.5505,-46.6333,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
35.6895,139.6917,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3
51.5074,-0.1278,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3
-23.5505,-46.6333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35.6895,139.6917,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
40.7128,-74.006,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3
40.7128,-74.006,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
-33.8688,151.2093,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
35.6895,139.6917,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
-23.5505,-46.6333,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
35.6895,139.6917,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
-23.5505,-46.6333,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
-23.5505,-46.6333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
35.6895,139.6917,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-33.8688,151.2093,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
40.7128,-74.006,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
35.6895,139.6917,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
-33.8688,151.2093,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35.6895,139.6917,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
35.6895,139.6917,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
51.5074,-0.1278,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
35.6895,139.6917,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
40.7128,-74.006,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
40.7128,-74.006,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3
-23.5505,-46.6333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
35.6895,139.6917,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
-23.5505,-46.6333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
-23.5505,-46.6333,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
51.5074,-0.1278,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
35.6895,139.6917,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
35.6895,139.6917,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
-23.5505,-46.6333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35.6895,139.6917,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4
40.7128,-74.006,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
-33.8688,151.2093,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
51.5074,-0.1278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-33.8688,151.2093,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
-23.5505,-46.6333,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
-23.5505,-46.6333,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
40.7128,-74.006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
35.6895,139.6917,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
-23.5505,-46.6333,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4
-33.8688,151.2093,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
35.6895,139.6917,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-23.5505,-46.6333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-23.5505,-46.6333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3
35.6895,139.6917,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
40.7128,-74.006,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
35.6895,139.6917,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4
-23.5505,-46.6333,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
51.5074,-0.1278,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
-23.5505,-46.6333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
51.5074,-0.1278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-33.8688,151.2093,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
35.6895,139.6917,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
40.7128,-74.006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
-33.8688,151.2093,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
35.6895,139.6917,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
51.5074,-0.1278,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
40.7128,-74.006,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-23.5505,-46.6333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40.7128,-74.006,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-23.5505,-46.6333,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4
40.7128,-74.006,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
35.6895,139.6917,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4
51.5074,-0.1278,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
51.5074,-0.1278,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
40.7128,-74.006,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
-33.8688,151.2093,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4
40.7128,-74.006,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4
51.5074,-0.1278,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3
-33.8688,151.2093,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
-33.8688,151.2093,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
35.6895,139.6917,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-33.8688,151.2093,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
-23.5505,-46.6333,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-23.5505,-46.6333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.7128,-74.006,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-23.5505,-46.6333,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35.6895,139.6917,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3
35.6895,139.6917,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4
35.6895,139.6917,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
40.7128,-74.006,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
-33.8688,151.2093,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
35.6895,139.6917,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
40.7128,-74.006,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
51.5074,-0.1278,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
40.7128,-74.006,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
-23.5505,-46.6333,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
40.7128,-74.006,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
51.5074,-0.1278,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3
35.6895,139.6917,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
35.6895,139.6917,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4
-23.5505,-46.6333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4
51.5074,-0.1278,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
35.6895,139.6917,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4
-33.8688,151.2093,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
-33.8688,151.2093,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
-23.5505,-46.6333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
40.7128,-74.006,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
40.7128,-74.006,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
40.7128,-74.006,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-23.5505,-46.6333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-33.8688,151.2093,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
35.6895,139.6917,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
40.7128,-74.006,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
35.6895,139.6917,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
35.6895,139.6917,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
-33.8688,151.2093,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3
40.7128,-74.006,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4
51.5074,-0.1278,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4
40.7128,-74.006,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-23.5505,-46.6333,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
-23.5505,-46.6333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-23.5505,-46.6333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
40.7128,-74.006,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
-23.5505,-46.6333,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
-33.8688,151.2093,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
-23.5505,-46.6333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-33.8688,151.2093,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-33.8688,151.2093,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
-23.5505,-46.6333,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
-23.5505,-46.6333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
51.5074,-0.1278,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
35.6895,139.6917,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4
35.6895,139.6917,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2
35.6895,139.6917,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
35.6895,139.6917,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-33.8688,151.2093,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
-23.5505,-46.6333,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
40.7128,-74.006,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
40.7128,-74.006,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
40.7128,-74.006,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
51.5074,-0.1278,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
51.5074,-0.1278,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
40.7128,-74.006,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
35.6895,139.6917,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
51.5074,-0.1278,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4
35.6895,139.6917,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4
35.6895,139.6917,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
51.5074,-0.1278,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
35.6895,139.6917,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
35.6895,139.6917,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
51.5074,-0.1278,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4
35.6895,139.6917,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
51.5074,-0.1278,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
51.5074,-0.1278,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4
40.7128,-74.006,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
51.5074,-0.1278,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
51.5074,-0.1278,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-23.5505,-46.6333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
-33.8688,151.2093,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
-23.5505,-46.6333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3
35.6895,139.6917,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
-23.5505,-46.6333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
-23.5505,-46.6333,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
-33.8688,151.2093,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
-33.8688,151.2093,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4
-23.5505,-46.6333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3
35.6895,139.6917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
40.7128,-74.006,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40.7128,-74.006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
51.5074,-0.1278,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
51.5074,-0.1278,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
35.6895,139.6917,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40.7128,-74.006,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51.5074,-0.1278,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
-33.8688,151.2093,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4
-33.8688,151.2093,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
-33.8688,151.2093,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
40.7128,-74.006,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
40.7128,-74.006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4
-23.5505,-46.6333,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
35.6895,139.6917,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-23.5505,-46.6333,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
40.7128,-74.006,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
40.7128,-74.006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
51.5074,-0.1278,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
40.7128,-74.006,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
35.6895,139.6917,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
51.5074,-0.1278,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
40.7128,-74.006,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
-33.8688,151.2093,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4
35.6895,139.6917,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
40.7128,-74.006,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
-33.8688,151.2093,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
51.5074,-0.1278,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51.5074,-0.1278,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
-23.5505,-46.6333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
51.5074,-0.1278,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4
40.7128,-74.006,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51.5074,-0.1278,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
51.5074,-0.1278,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
51.5074,-0.1278,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
40.7128,-74.006,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4
-33.8688,151.2093,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51.5074,-0.1278,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3
51.5074,-0.1278,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4
51.5074,-0.1278,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
-23.5505,-46.6333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
-33.8688,151.2093,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4
35.6895,139.6917,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
51.5074,-0.1278,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
-33.8688,151.2093,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4
35.6895,139.6917,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
35.6895,139.6917,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3
-23.5505,-46.6333,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
35.6895,139.6917,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.7128,-74.006,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2
35.6895,139.6917,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
40.7128,-74.006,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
-23.5505,-46.6333,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
-23.5505,-46.6333,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
51.5074,-0.1278,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-23.5505,-46.6333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-23.5505,-46.6333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
40.7128,-74.006,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
-23.5505,-46.6333,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
51.5074,-0.1278,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-23.5505,-46.6333,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
40.7128,-74.006,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4
35.6895,139.6917,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
-23.5505,-46.6333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
-23.5505,-46.6333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
35.6895,139.6917,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
51.5074,-0.1278,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
35.6895,139.6917,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
40.7128,-74.006,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
-23.5505,-46.6333,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35.6895,139.6917,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4
51.5074,-0.1278,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
-23.5505,-46.6333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40.7128,-74.006,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-33.8688,151.2093,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
40.7128,-74.006,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4
-23.5505,-46.6333,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4
40.7128,-74.006,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
-33.8688,151.2093,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
40.7128,-74.006,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
51.5074,-0.1278,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
35.6895,139.6917,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
-33.8688,151.2093,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
40.7128,-74.006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
51.5074,-0.1278,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4
35.6895,139.6917,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
40.7128,-74.006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
35.6895,139.6917,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
-33.8688,151.2093,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-33.8688,151.2093,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
-23.5505,-46.6333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3
40.7128,-74.006,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
-33.8688,151.2093,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4
35.6895,139.6917,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
35.6895,139.6917,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
35.6895,139.6917,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
51.5074,-0.1278,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3
40.7128,-74.006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
40.7128,-74.006,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
51.5074,-0.1278,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
51.5074,-0.1278,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
-33.8688,151.2093,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-33.8688,151.2093,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
35.6895,139.6917,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
-23.5505,-46.6333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
35.6895,139.6917,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
-33.8688,151.2093,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-23.5505,-46.6333,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
-33.8688,151.2093,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
-23.5505,-46.6333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4
-33.8688,151.2093,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
-33.8688,151.2093,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40.7128,-74.006,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
